Year,Review,Rating
2016,I love the product so much and easy to use bar code,5
2016,Supercool....,5
2016,As I am a hip-hop lover.. the clothes are perfect for me.. all full of swag and style and off course quality,5
2016,"I wanted to buy some clothes from ZARA, i downloaded the app & it doesn't even showing me how to place an order. When i somehow manage to place an order it simply guided me to the store & showing me the distance available from my place.ZARA MEN what's the reason to build an app ?",1
2016,I love this app,5
2016,Absolutely love this app,5
2016,Bugs!,1
2016,Love this app,5
2016,How can i make an order in Malaysia please make online shopping available in Malaysia,1
2016,"Wszystko czysto, przejrzyście napisane 👍",5
2016,Your sale in india in 2015 has crossed 500 crore. Make online shopping available in India,1
2016,Good and simple,5
2016,Real simple,5
2016,Nothing for south Africans.,1
2016,South Africa is still not added to the list. I am deleting app. Thanks a lot.,1
2016,There isn't even an option for Australian!!,1
2016,I highly recommend this app!,5
2016,"Kindly add following fearures Wishlist, product size issue",3
2016,I love Zara,5
2016,It won't load what's this?,1
2016,Needs alot of improvement,1
2016,Good collection,5
2016,How to shop online on this app,2
2016,Its kool .love it.,5
2016,Can u guys start online shopping option?,5
2016,I cant shop....only can see the stuff and save it...can anybody tell me does this app works in india for shopping,1
2016,Wonderful clothes,5
2016,Nothing can be purchased using this app in India... It's a total waste of time for us Indians here... You have a good collection but hope you make it available for India as well coz there are Zara stores here,1
2016,"For Israel, at least - shows availability info incorrectly!",1
2016,There is no option to put product in a cart.,3
2016,Casual pieces with affordable prices,5
2016,Not for app only good collections,4
2016,Easy to use,4
2016,"Like it and use it, but browsing system could be better. Like filtering options.",4
2016,It is amazing app and place to shop,5
2016,Nice,4
2016,"It works really well, and has full inventory, this is what an app should run like",5
2016,So good and always up to date with the new products,5
2016,"I downloaded the app 3 times assuming that there is some error while downloading. I did it because I was not able to purchase a product online. I thought there is some problem with the app. But when I came to know that India is in exclusion zone for online purchase, it made me upset and I finally uninstalled it..... :(",1
2016,Cool,5
2016,Can be better if Zara will provide online shopping for the Indian customers.,4
2016,I love it zara,5
2016,"Sadly no sorting options by available size, price etc. No full item descriptions ie materials, features.",2
2016,"There is no option to buy online in kolkata city zara products ,like bags & shoes .can you tell me why? I can not able to purchase please help me.",2
2016,I got the whole StreetWise collection not the shoes just the clothes💯💯💯💯💯🔑🔑🔑🔑🔑,5
2016,I love zara clothing,5
2016,Pls do start an online store for indian customers. . Eagerly waiting for you ppl to start and facilitate....,4
2016,Perfect,5
2016,It's the strongest fashion retail industry,5
2016,I love this shop! App lags a bit though,4
2016,There are so many customers of yours here in india it will be very good for us as well as for you guys,1
2016,"One of the best and easy app to use and shop,",5
2016,This app is nice but not for India. :( Sad. Otherwise wudve given full five stars.,2
2016,Amazing,5
2016,Beutifull,5
2016,Love this app,5
2016,I cant buy any items...there are no sign. Of any buy button....fake application,1
2016,Loved it,5
2016,I really love this app no need of going to any zara showroom everything is just 1 click away i say this because we get to see and purchase all the stock available and in store max. Of the time the stock is N/A,5
2016,I am from South africa and there is no option for south Africa on this app. His is so stupid. Create a app and exclude a country.,1
2016,Great,5
2016,Just loved it,5
2016,Pretty good but the programmer should see the other apps..,2
2016,password,4
2016,Always comes out with the best,5
2016,Great App,5
2016,I wish that customers from far flung parts in India could avail online shopping and not been limited as listed. Looking forward.,4
2016,"I love Zara, I thought a messenger service wil help us.",5
2016,Best,4
2016,Very clear accurate pictures and vast selection to choose from. Shipping is fast even when u choose standard....comes in about 3 business days the last two orders I placed. .....love it!,5
2016,Bullshit app,1
2016,Top notch,5
2016,I love zara,5
2016,😘,5
2016,Title says it all i cant browse the products without having to manually typing in the search bar i can look in categories they just dont show up please fix this,3
2016,Great collection,4
2016,What a useless app it is...displaying not a single product,1
2016,This app allows you to buy with great discounts that you normally wouldn't find in stores. They ship very fast and the customer service is awesome. Love it!,5
2016,Cool,5
2016,Greece,5
2016,Please bring online shopping through your app.,4
2016,Fav app ever.. love zara app works good on android,5
2016,Why don't you have south Africa listed on your app? There are many zara stores in SA!,1
2016,Be careful. It may steal your Google account when it asks for update. Better uninstall it.,1
2016,It doesn't has more dresses for 13-14years girls,2
2016,No option for online shopping in India..plz start the online shopping system for India..otherwise its a very good app,1
2016,"Awesome app! I shop on there all the time. One downfall which is holding back my 5 star rating, ADD A FILTER OPTION. Filter size specifically. I can only wear one size of what you guys make and I'm sure there are others like me. It would be a lot easier to only search for the things I can buy. Thanks!",4
2016,"Easy to use, good concept and fast and clear to view the clothes! Excellent!!!",5
2016,Looks good and easy to find great clothes.,5
2016,It's all in Spanish,1
2016,Better off going to your local store 👅😁,3
2016,A 16yr kid can make a better app,1
2016,I love,5
2016,Such a slow app. Doesn't show what I write. Takes ages to show up the content. It really needs to be upgraded. Although the interface is neat and clean but it still shouts for upgradation. Uninstalling it again.,1
2016,obsessed with your clothes but even more obsessed with your sales. More Sales Please 💝,5
2016,I had received my first online order and I like the packaging and handling of the items. Most of all the prompt delivery time. I will surely have my next order soon.,5
2016,• Online Shopping in GR • Recent Collections Available • Important Information listed,5
2016,"Try to create an new account, but doesn't work! Pls fix it!!",2
2016,Amazing!,5
2016,Worst,1
2016,"Love Zara, and this just makes life easier to shop and not travel since there's no Zara stores where I live.",5
2016,My cart is not appearing why,5
2016,I always use this app on my phone and ipad and it's great well made,5
2016,Cant download the app. Because of low storage but there is much storage in my phone plzz help me with this,1
2016,No online,1
2016,Why don't you deliver to Nigeria?,1
2016,Just great !!,5
2016,Please have the functionality for customers to click into the item details from cart; otherwise this shopping app is perfect.,5
2016,Love Zara Live Zara...,5
2016,Gud,5
2016,I love it! No problems.,5
2016,Great!,5
2016,Good app,4
2016,I buy everything through this app and it never fails or crashes!! It's convenient for me as I do all on the go😀! Plus I can pay using PayPal so that is an added bonus!! There's only one downside - I can't delete added items in my basket unless I use my Ipad😒. Other than that I'm good with it ❤,5
2016,Zara :3 :3,5
2016,Australia isn't even on the list!!! Uninstalled,1
2016,Where's South Africa,3
2016,Awesome,5
2016,Wanna give 5 star..cant just coz online shopping still not available in INDIA,4
2016,I love the fact that when I am in store I can scan the things I like. One suggestion would be to have a sale alert so we know when they are having a sale,5
2016,I love that I can have Zara at my fingertips when I'm away from a computer!,5
2016,Awesome,5
2016,Will be happy if there is option for buying online in india?,3
2016,Great app but please make it available in India.,4
2016,Y,5
2016,But please add the option to add the things on your wishlist or something like that to add the things you like. And please bring online shopping in India.,4
2016,I love this store and the app helps me get first dibz on new arrivals.,5
2016,App is very good but you should add the wishlist option! Thanks!,5
2016,Работи отлично,5
2016,Best,5
2016,There isn't Aruba on it i'm from Aruba and i'm sure lots of people will download it once you guys put Aruba on the list just like Mango they have Aruba. :),3
2016,Find it very user friendly...,4
2016,♥♥,5
2016,Please start online shopping in India,5
2016,The app is great but there is much overlap in the regular women and TRF section. Also the limit of 25 items should be increased.,4
2016,India India India,5
2016,Great app,5
2016,I love how i can see everything from my phone,5
2016,Cant download it,4
2016,Waste of time,1
2016,Easy to use with friendly navigation. The checkout is fast and friendly,5
2016,"The app is easy to use, perhaps too easy! 💲",5
2016,Please start online shopping for india,3
2016,But why don't you ship to Namibia please?,5
2016,When can we shop online in India? Please make it happen fast.,4
2016,I can't download it,1
2016,Today there is a problem of updating this app - so annoying,1
2016,"The app is perfect, I would just like the 25 items in the basket to be removed :)",4
2016,Great,5
2016,We are waiting in india when u r starting in india please start please please thankyou,5
2016,Please start online shopping in India we people are waiting..........hurry up!!!!!,4
2016,Refuse to update,1
2016,If you are Looking for Clothing for Night Life Go for Zara. And Surf On this app it's Absolutely Smooth.,4
2016,Shopping on this app is so simple and easy. Best store ever,5
2016,Best,4
2016,Love it,5
2016,A mazing,5
2016,When will we able to shop online in india?,4
2016,Awesome,1
2016,"Zara has one the best shopping apps available, and the clothes are awesome. I love that all of my purchases are stored in the app. Using ""my digital Zara wardrobe"" helps me put together outfits without the hassle of digging through my closets. Most importantly Zara's clothing is always high quality, I never regret a purchase made or have to worry about an item ""going out of style"", this clothing is timeless!",5
2016,Perfect!,5
2016,Please guys the time is now .,3
2016,Amazing,4
2016,Would like a filtering function and add items to wishlist. It takes a while for non available items to stop displaying and/or show that they are out of stock (don't know until you actually try to buy them). Not being able to cancel an order due to repeated technical errors.,3
2016,Love zara clothing collection..... trendy and classy.....,5
2016,samsung grand prime,4
2016,"Cmon india has a huge customer base... U need to start giving people of india home delivery option, you will have a great response",2
2016,Remove unnecessary permissions.,1
2016,App is flawless and products are 👌,5
2016,"Easy to use, fast ship and return",5
2016,So easy to navigate.,5
2016,Zara very good,5
2016,Loved it,5
2016,When i fill up all column for creating my account where my state option is not showing why,1
2016,hati app.s,1
2016,"Waste of time, just for viewing purpose",1
2016,I love this app! I use it daily. I love being able to easily shop online through this app rather than going in the store!!,5
2016,Fyi - What you are accepting by tapping 'approve' is that you allow the app to have access to pretty much all the private info on your phone. What's up with that?! Deleted the app right away..,1
2016,Gimana cara belinya. Kok gak ada. Mau beli banyak. Sayangnya gak bs,1
2016,Always up to date... easy to use and even easier to buy... Love zara... and LOVE using this app... my life is complete! !!,5
2016,"The app is wonderful, best store ever!! But where is the perfume sec.",4
2016,I love Zara cloths ..but purchase is not available for India :-(,4
2016,Unable to add any product in the cart,2
2016,It's easy to use and I love the bar code scanner and in store pick up options.,5
2016,This app is excelent,5
2016,Great little app,5
2016,Really helpful,5
2016,Works smoothly and glitch free for me.. I hope it provides online purchase option for Indian users,5
2016,Why Australia is out of the list?,2
2016,The price is low. But it doesn't fit with my style. Bad fashion!,1
2016,"Very easy... and doesn't change deals based on ur IP location, unlike other brands...",5
2016,Showing sale stuff in stock that never actually is-for a few days in a row! Annoying!,3
2016,Can't believe in a country like india you don't deliver products online..useless app for indians,1
2016,"This app is usually pretty good, however on several occasions, items shown as and added to basket, are actually out of stock when you open the basket. Not sure if this happens on website too? Very frustrating!",3
2016,And not any discount very expensive,1
2016,Nice,5
2016,Nice collection....but is it available online shopping for india?,5
2016,amazing,5
2016,Why do you need access to my contacts?,1
2016,nice,5
2016,Lovee it!❤❤,5
2016,There is no proper update of an items availability.. I went all the way to my nearest store only to find that all items that i wanted to buy were out of stock. This app is a waste of time,1
2016,I would totally love it if I can shop online from singapore!!,3
2016,"Dislike the fact they don't ship or recognize payments from Africa ""Nigeria"" to be precise..",2
2016,This app is ok,3
2016,Easy to purchase and navigate.,5
2016,"Great additions would be: - store hours; - add items to wishlist (instead of cart); - filter items by size (ex. within shirts, show only those with a specific size available)",4
2016,"The app is amazing and so are the products in store, you could fix the barcode scaner, but I don't think that it is an important for the concept of the app. Amazing! Love your store, so much affordable clothes with style. My favorite store ever!",5
2016,What's the use of the app if there is no buying option available for India on the app...,3
2016,"And that is something that probably can be done by google. But zara is not google. Mango divides it by categories man, woman, kid, etc and then you can see options for each of them.",1
2016,Not for Australia,1
2016,Update price in cart if item goes on sale. Otherwise I love it😙😙,5
2016,"Contacts, really?",2
2016,Why do you need my contacts access??,2
2016,awesome collection,5
2016,"The app may be ok, but the permissions it requests to get installed are just fabulous: browsing history, bookmarks, pics.. A shopping app doesn't need all this, you're paying for the clothes, don't need to pay with your personal info too.",1
2016,Accessible,5
2016,Superb app,5
2016,Indian shopping?,1
2016,It would be great if ZARA sells it cloths online I am wating for that day,3
2016,Can't rate without my beloved country,1
2016,Wow,5
2016,Yas ma,5
2016,I luv the application plus I luv shopping there!,5
2016,please start online shopping process!,3
2016,Jeans and some other items ...very gougeous...The application is very good and easy to use,5
2016,Bakwas,2
2016,I just love the clothes from this brand...and the app its easy to use and runs really good. ..,5
2016,Please start online shopping in India ASAP,4
2016,Great design luv it,5
2016,"Ermmm, how to buy?",1
2016,Love ZARA,5
2016,I didn't find any option to buy online??? Very good products and i like to buy.. anyone help me please. ...,3
2016,Beautiful items & affordable,5
2016,It will not allow me to save my account information when creating a new account. Deleting it now.,1
2016,Zara Suiting,5
2016,Shopping made easy basically.,5
2016,Awesome app,4
2016,Problems when checking out sometimes,3
2016,"Fast delivery,great products!!",5
2016,"Overally good app, although it lacks a very important function, which is to favorite some products, or to create a wishlist of some sort.",3
2016,Opened on its own randomly,1
2016,Sexy,5
2016,love it,5
2016,Best,5
2016,Love it,5
2016,Amazing app!,5
2016,"Best shopping app I've used!!! So easy to use, and order, I like that you can see if the item is in stock at the store before you order, fantastic.",5
2016,Good app!,4
2016,"It's so easy to shop and convenient. It's more efficient than sales associates. I'll be in the store and if they don't have my size, I'll buy it on the app or go to the nearest location. Great omni - channel experience",5
2016,Why is there no option to create our accounts if we're from India? Because if the app doesn't give us the permit to shop online from India then this app is useless for us! I suggest you to check the below comments cuz most of them are from India. I recommend you guys to introduce it asap so that we can also make use of the privileges available in the market.,2
2016,Why it is not available online shopping in India,2
2016,Love it,5
2016,Cool App.,4
2016,We will not able to buy any product in India in this app it's too bad to say,1
2016,Love it,5
2016,Love the app...love the sales...love the quality...,4
2016,Very well made!,5
2016,Why is there no - basket and my account option in the app. How a user is suppose to login and buy things.,3
2016,I love it,4
2016,NICE app good working,5
2016,I can't know if something available in store or not :s,2
2016,Love this app,5
2016,Very good,4
2016,Its main speciality is that price starts low base to upper case,5
2016,Happy shopper just hate when going to pay it never lets me,3
2016,Good,4
2016,Eyke6k,5
2016,This app works great for me.,5
2016,Sometimes it doesn't recognise my email other than that. It's ok,3
2016,Search doesn't work. It doesn't find all items that match my keyword.,1
2016,Good pictures gives good detail of product,5
2015,Love it,5
2015,Good brand I love this brand now use to wear only zara,4
2015,I used this app it do not give home delivery and i did not understand so how can we buy we can search for store but if we want to go to store then what is use of this app . I am from india and this app is different regarding to different country so fix and do home delivery it be better for you will get more customer,1
2015,It the best so far,5
2015,In-store availability is not working properly.,1
2015,Seriously good app for those who love to shop on their mobile phone/tablet.,5
2015,It's and oriented to usage,5
2015,"I love Zara, but i hate the lines. This is by far more efficient.",5
2015,Why am I not able enter my country as india when I make an account? Why is it stuck at United kingdom?,3
2015,No Australian store?,3
2015,Good collection,5
2015,I live in a city where there isn't a Zara store so the app feeds my love for this store and allows me to shop on a whim!!,5
2015,Why is India not in your list,1
2015,Excellent,5
2015,Great,5
2015,Excellence,5
2015,Great,5
2015,Great store,5
2015,App is fab. Would be great if you could favourite items though!,4
2015,Loved it ! TRUE STYLE,5
2015,Does not work in France :(,1
2015,Cool app. Very useful,5
2015,User friendly...To me it's better compared to the main webpage,5
2015,Love it,5
2015,Fabulous,5
2015,Plse provide online shop In INDIA,4
2015,Great,5
2015,I wish online shopping was available in India too...I really like zara winter wear...,4
2015,I'm not getting option to add it to cart or buy it!!!!! AND NOT EVEN BASKET IS THERE IN APP!!!,1
2015,"But y my country South Africa is nt supported by the app,please include South Africa on the country list",3
2015,I like it,5
2015,"No way to turn off the touch vibration, app feels and looks like a web app.",2
2015,I can't find any option for edit my basket. Omg....,2
2015,Leuk,5
2015,Amazing app,5
2015,Love zara 😍😍,4
2015,Australia is not present in list of countries. Even though zara has outlets here.,2
2015,"I've used the Zara app for about 5 purchases now. Interface is nice but login is always full of bugs: doesn't recognize my email as an account. Then doesn't allow me to create a new account. Doesn't allow me to renew my password because it can't identify that I've typed the confirmation password. I have to go through this process every time for a purchase. Upside is that I've noticed nfc credit card function is now available. There was also a prompt to save the receipt in my gallery, all nice touches.",3
2015,"Well designed app with the easiest user experience in mind. Faced issues paying with Greek cards though, debit or credit card. Collaboration with GR banks needed to improve payment process!!!",4
2015,Easy access. Four stars because.......where are the sales.,4
2015,Great,5
2015,"Amazing design and construction, rich context and simple to use. Best.",5
2015,The best brand name,5
2015,I love zara,5
2015,My excitement just died.,2
2015,Great,4
2015,"Awesome app, so useful I use it all the time",5
2015,"Just pick drop in your basket, tips if you need the clothes right away and don't want to pay extra to get it next day, just place the order to a near by Sara store near your home and pick up your package next business day or following day for sure, the most you can wait to get to the store is 2 days",5
2015,so good zara,5
2015,Wow,4
2015,"When you try to search a specific items for ex: black shirt, it doesn't allow you to do so..the search option works better on the main website even though that site is so slow.",3
2015,Can't shop.. Thats sad,1
2015,Love,5
2015,"Overall is good...don't like sold out items to be removed when update other items in cart, may be create wishlist. No more edit basket....so I HAVE to buy everything I put in there??? It used to be there. Apparently you need to login with a browser in order to update your cart...then what use if the app",3
2015,"So, you browse through the items which its great but you cannot edit your basket.",3
2015,Unable to order of it to collect or to post out terrible,1
2015,EXCELLENT,5
2015,Do not give them your money.,1
2015,Fantastic,5
2015,Excellent,5
2015,Not downloading,1
2015,Lovely,5
2015,The best app ever,5
2015,I love Zara clothing,5
2015,Verry Verry Nice,5
2015,I usually don't shop online through apps because they take ages and don't work properly but this worked a treat 👍,5
2015,how can i change currency to Egyptian pounds?,4
2015,I can't delete items from my basket! When will this be resolved this is preventing me placing an order?,3
2015,"Only problem is not being able to delete from basket. Apart from that i love it, easy to use.",4
2015,I can't seem to find the add to basket icon. How to purchase a product ?,3
2015,In store availability not working,1
2015,I love zaza I & I only wear zara,5
2015,Brill easy shopping,5
2015,"Tried to find item by size, the app told me they were in stock - visited 3 different stores and they weren't. Huge waste of time",1
2015,Some Android users are unable to delete items in their basket!,4
2015,After the update the search function doesn't work. So I can't search for the item by article number or by name. PLEASE FIX!,2
2015,Nice,5
2015,Love it,5
2015,Favorite brand and good quality,4
2015,"The design of the app is minimal and elegant. Takes a while to load though, that means it ain't no data friendly.",4
2015,4,4
2015,Many times app does not even open,1
2015,good,5
2015,There is no Women section in the New category.... :(,1
2015,Great App,5
2015,Zara das it,5
2015,Shopping on this app is awesome.,5
2015,Need to start online shopping there's no use of this app if not,2
2015,Yassssss.,5
2015,goodjob,5
2015,Ok !!,5
2015,This app is great and detailed......but it lacks filters and pre-load search feature.,4
2015,"Wonderful app, no issues!",5
2015,Beyond app,5
2015,I can't add any product to cart .,1
2015,Excellent,5
2015,Makelijk! !!,4
2015,Please add online shopping or at least shipping to India,3
2015,No online shopping or shipping possible for South Africa,1
2015,"Easy, convienent , love it",5
2015,Love it easy fo use,5
2015,Love it,5
2015,Please start online shopping in India,4
2015,Id give 5 stars if I didn't have to back out every item when viewing but it's truly detailed and organized. Love it,4
2015,Could be better if we could shop online in India as well... Hope the team reads it... Kindly introduce Online shopping in India as well.,3
2015,Everything works fine!,5
2015,Sexy app of designer collection zara,5
2015,I like how it saves a copy of your order info to your phone when checking out. Easy app to browse and shop!,5
2015,The app is an easy way to browse clothes but u can not get some of the products in the store online,5
2015,"Best app out period. Works perfectly on my Note4... best clothes, best prices!",5
2015,Best of best,5
2015,The app is very easy to use,5
2015,Jst loved it,4
2015,Notifications regarding sale... is a must.,3
2015,Please add delivery in india,4
2015,Good,4
2015,Best clothing,5
2015,"I love Zara to have it at your fingertips is great,although a bit dangerous for the plastic lol",5
2015,"There is just the ""wish list"" functionality missing!",4
2015,Love it. The products came so nice packed.,5
2015,Women who is so cute and funny and nice.,4
2015,Buying lots,4
2015,Very comfortable for shopping,5
2015,I'm happy,5
2015,Like,5
2015,Easy to maneuver through app.,5
2015,please introduce online shop fr india also.,5
2015,Excellent,5
2015,They dont have my region how am i supposed to register 😠😠😠,1
2015,Flawless,5
2015,Nice. Love the possibility to shop online.,5
2015,I updated the app and now it doesn't work...keeps giving connection failure error...dissapointed!,2
2015,How to change the country,3
2015,Please improve by adding the add to cart function,3
2015,This is of my favourite shopping app and it's not only because Iike Zara,5
2015,No faq's or stuff... Doesn't even show available sizes or add to cart options. How are we supposed to shop?,2
2015,"Really good app that shows if the article of clothing your looking for is available in store so that you don't have to waste your time searching for it. As a frequent Zara shopper, this app greatly helps and is really convenient. However, it could be better if there was an option to save items to a wishlist.",4
2015,.nice,5
2015,Awesome app,5
2015,Loved it,5
2015,-,5
2015,Doesnt work suddenly,5
2015,Nice,5
2015,I like this because my name zara to,5
2015,more options would have been nice,4
2015,Love it !,5
2015,NA,4
2015,So easy to navigate,5
2015,Loveeeee it,5
2015,It makes me happy.....,5
2015,Yes,5
2015,downloaded this app just to uninstall. this app as well as the website does not cater for Australians. which is in heard of. maybe one day.,1
2015,Awesome App!,5
2015,Nice!!,5
2015,happy but still need to improvement,3
2015,Won't let me download,1
2015,"Great app, products look clean and well presented. Can't stop shopping.😀",5
2015,Great!!!,5
2015,"Paso horas viendo ropa, pero Me encantaría poder ver los de Bershka Y Pull and Bear, Por favor haganlas. ♥♥♥",5
2015,Made my shopping so easy. Simply love it.,5
2015,Love Zara n almost all collections in store n also a buyer,5
2015,i love to do shopping in zara i every day do shopping on it so i need to shop in home too and this is great app to shop♡♡♡♡,5
2015,"works well ,no bugs ..",5
2015,Just perfect,5
2015,:),5
2015,Brilliant app indeed!,5
2015,I love zara brand,5
2015,"Great app, super easy. Would be really helpful if you could reserve an item.",4
2015,I can order easily and very quick delivery services. :) I am really satisfying it.,5
2015,This is so bad I cant see any kid's clothes in english so whats the point in having a app.,2
2015,Favorite brand,5
2015,Even takes a photo of you confirmation payment,5
2015,Always found something new style to myself...,5
2015,Super,5
2015,An amazing app you'll find every thing just a single click,5
2015,Even worse customer service call rep,1
2015,I love this brand more then others,5
2015,Just ordered loads of items..worked great...:-),5
2015,NA,4
2015,Worse,1
2015,it does not work,1
2015,"This app used to be great, until some wise guy decided to change the interface. The new interface takes much time to load photos, and the auto-section scrolling is totally uncomfortable. You are a cloth company for God's sake. People use your app because they like your clothes, not because they like the app itself. So actually there was no need to change the interface.",1
2015,Awesome,5
2015,Wonderful,5
2015,In general its one of the best online-shop apps but it still has a long way to go compared to apps like amazon or ebay. Im not the first to say it but it really needs a whishlist/favourites section. Also its very slow time to time no matter the hadware of the phone that i used it on and that has been a problem for ages now.,4
2015,Quick & easy to use!,5
2015,I am not able to locate the option to buy the product plz help,1
2015,Good app,4
2015,Loved it,5
2015,Mnogo volim da kupujem u zari al nemam dovoljno memorije da bi instalirala ovu aplikaciju al nema veze,5
2015,Not,4
2015,Love this app.. It allows me to keep track of all my purchases as well as making it easy to order online.,5
2015,"The app is fast, efficient and you always find the best deals. Even more than on the regular site!",5
2015,"App makes life easier... May I suggest aDD one function that we can build different orders when we add items into the shopping bags, so when ee choose sane clothes, we can put it into the gift order to mail to friends, and or so haveit in different orders for ourselves. Or I can biuld different order to buy them layer.",5
2015,Very good,5
2015,Can shop for my kids clothes so easily and quickly.,5
2015,Osmmm,5
2015,The only problem is we can not track our order.,4
2015,"App should have filter like sorting by price high to low, colour, etc..",3
2015,Love,5
2015,Amazy,5
2015,Easy way to find good deals.,4
2015,It can catch up with some new technology,4
2015,Items are available to collect in store.their customer service is fantastic. Love their clothes.staff are always very professional at Croydon zara.,5
2015,Get all the updates in time on my phone so addicted,5
2015,Couldn't open it,1
2015,I just wish that there was a wish list so I can make purchases later,4
2015,Uninstall until you straighten your racial house...saw the E article.,1
2015,Easy access,5
2015,Images take too long to load,3
2015,"But i want to have wishlist, and also when i put items in the bag, i can't check info of this item unless i find it again in another section",4
2015,The sales are awesome. Couldn't ask for better.,4
2015,Big issue,2
2015,I love zara & I love this app,5
2015,Does this app notifies about ongoing and upcoming sales at zara india ?,3
2015,"Always easy to shop, find things that aren't in store and a nicely packed parcel is always fun to receive.",5
2015,Loveit,5
2015,I like your style guys,5
2015,It takes a long time for loading images....very long time....plz fix it!!!!!!,3
2015,The pictures take forever to load please fix it,1
2015,Good,5
2015,Nice,2
2015,"In size guide sizes are different like 40 42 44 or S M L. But when check in.store availability option it shows sizes like 02, 03, 04. please fix the issue.",3
2015,Very slow,1
2015,Easy,4
2015,Very good and useful,5
2015,JUST YES,5
2015,Cannot see any photos,1
2015,There's no option to save items in a wishlist.,3
2015,Loved it,5
2015,Awesome,5
2015,That's a big issue for me,3
2015,Love Zara,5
2015,"Nice, do they even read these reviews. Any ways I like the app",4
2015,It wont let me remove items i do not want anymore,2
2015,Online shopping not in india,2
2015,"The apk is SLOW, and what's most irritating, the in-store aviability doesn't work!! 😠😠",3
2015,The information in the app is 100% wrong. Don't use the availability checker it's total bol#!%ks.,1
2015,Easy to use,5
2015,Medical ( anaesthesia),4
2015,It is not allowing me put in my country when trying to set up my account instead it is defaulting to Spain and giving me prices in Euros. I'm nowhere near Spain.,2
2015,The app takes for ever to downloaded I really like Zara,5
2015,Good app,5
2015,I like this app,5
2015,I dint understand why shopping online not active in india. I really love zara products and installed your app. Now the product that I want zara office bag is not even in the show rooms and when I tried ordering from app you guys again don't provide it. Just wana make sure if India is a market for your products.,1
2015,"From the last update when I select Bulgaria, it shows the required information (stores, availability) for stores in Belgium. There was no such problem with previous versions. Fix it.",2
2015,Love it,5
2015,Nice app,5
2015,"...how do you edit your cart? If you change your mind, you can't remove items from your cart? Add that feature, please.",3
2015,"Favorite brand, favorite app, superb but no online shopping option which is sad 😔",5
2015,Awesome app.,5
2015,Love it always,5
2015,I LOVE ZARA AMAZING APP,5
2015,OMGosh!!!!!!,3
2015,Yaaaaas lort,5
2015,Favourite brand,5
2015,Malik,4
2015,Sogood,5
2015,Stopped showing the pictures of the products.,2
2015,Vry bad,1
2015,"Searching for an item nets the ""we are updating store blabla be back soon"" excuse for not working.",1
2015,I wish we can order from it. Cause here in jordan the stores don't have all the items,5
2015,"App is asking for identity, call history and all kind of private info. Feels like the company who made the app is trying to collect data from users. Be careful users!",2
2015,Like Jabong,5
2015,Why do u access all these permissions? It's not relevant to the app behavior.,1
2015,The products are very nice but there is no buy option... How do i buy the products???,4
2015,Love it,5
2015,"Need ""add to wishlist"" feature",3
2015,Amazing app,5
2015,"In store availability, doesnt work at all..my wifi is fine..",3
2015,Good,1
2015,Good,4
2015,Love it,5
2015,Everything that i want is not in Australia its overseas. Organize the app for Australian shoppers with Australian currency. Get your act together people!!!!!!,1
2015,App is fantastic........but no option for shopping in India.....plzzz add it tooo,3
2015,In store availability doesn't work. It just keeps on loading. No problem with WiFi. App just hangs there. Please fix.,3
2015,Bring it for India,3
2015,I love zara so much my favorite brand. I need to share pictures from application how can u help me ?,5
2015,Stores seem to be unavailable always.,5
2015,Could have given 🌟 🌟 🌟 🌟 🌟 if had online shopping in India too.,3
2015,The native BlackBerry app for the Z30/10 hasn't been updated for Passport. So this one fills my need until the native BlackBerry app is updated.,3
2015,Igffgg,1
2015,It must have an online shopping option for INDIA. Pls add it ASAP!,4
2015,I loved zara,4
2015,There is not zara home in zara app and there is not an app for zara home at all .,2
2015,Fabulous,4
2015,Love zara and so perfect,5
2015,fashion mean zara :),4
2015,"Everytime i restart my phone, the app automatically uninstalls itself, and when i try to reinstall it, it tells me there is not enough room on my phone's memory. Then i delete 2 or 3 apps again and it tells me the same thing.",1
2015,Thanks,4
2015,No Australia for country option,1
2015,I was searching for a treggings.. Its not there in the catalogue.,3
2015,Some nice looking clothes. But please use models over the age of 14!,3
2015,It would be great to have ability to add a product from catalogue to favorites or save it in any other way. I find this function would be really helpful.,3
2015,Not for India,1
2015,Shopping online?,4
2015,Just lovely,5
2015,Loved it,5
2015,Shopping love it,5
2015,I cant choose russia as my country,1
2015,Great,5
2015,"I like the app but am very disappointed that South Africa does not have is own catalogue. Take note of the number of stores in SA and turnover from each in relation to Algeria, Tunisia, and Egypt, and you'll understand my disappointment.",2
2015,After update so nice app for Zara lovers !!,5
2015,Pésimo.,5
2015,Very nice and sunny,5
2015,Not able to use this app for online shopping...,2
2015,Good reliable app,5
2015,"I don't usually give bad ratings to apps. But this app just shows the products. You can't buy em online, you can't get the store locator (app should tell you which outlet is the product available at) to work.",1
2015,Easy to use and not too heavy,5
2015,Love it,5
2015,Nice,5
2015,Images taking too long to load !!,3
2015,Superb...,5
2015,"Too many unnecessary permissions. Not cool, Inditex. Not cool.",1
2015,Nice,4
2015,To goofrddr,5
2015,I luv it,5
2015,Wheres the south africa app,1
2015,I cant use this app for online shopping in my country. So i just use it to see what i like and then pick it up in the store. It would be nice to have a wishlist that tells total price aswell.,3
2015,A1,5
2015,Great collections,5
2015,Nice,5
