Year,Rating,Review
2021,2,Where is my order. I ordered till 10 days and no improvements in deliver and there wis no complaint option on app
2021,5,"Very easy, was able to get the latest fashion without stress."
2021,1,Can't return the items
2021,1,Not downloading app at all only look it pending .......
2021,5,Hope it gets here tomorrow
2021,1,Worst experience. I returned the set of trousers I purchased. The refund failed and since then I haven't heard from them. The customer service contact details are also incorrect. My money is stuck with you people.
2021,1,This is really disappointing. I waited for 15 minutes for an agent and now I have to wait again because he left. Really unprofessional you guys. You need improvement in your customer service department.
2021,5,Good brand good app.
2021,5,I am goning to be one of the model for this brand
2021,5,Best in class
2021,5,love it
2021,2,Very ft৬eh RFID fffhuf🗻 মুহূর্তyyf৬ 👑Congratulations👑 Best of luck! জীবনের প্রতিটিj মুহূর্ত রঙিufhyন হোকģf 🌈💖👑Cognt৫6drgra ďtulations👑 fBest of luck! জীবনের প্রতিটি মুহূর্তyyf৬yfv রঙিন হোক 🌈💖gv6৬
2021,5,Excellent app
2021,5,Perfect
2021,5,Good
2021,5,Used h&m for yrs...always great stuff in the sales. I love my bargains.
2021,5,Love this app. We live in Spain and it's great to order and have things delivered straight to family and friends in the UK. Easy to navigate and always beautiful items.
2021,5,"Fast and efficient and affordable, love it!"
2021,4,Only problem is with their exchange policies otherwise it's good n too good app
2021,5,Good
2021,5,Super
2021,4,Got membership no sales
2021,3,Most of the sizes are not available ...why is this always with me...most of the clothes sizes are out of stock... Please work more on the variety
2021,5,"Good App, easy to use"
2021,5,👍🏻👍🏻👍🏻👍🏻
2021,5,User friendly app
2021,5,Vg app
2021,5,Simply love your clothes I fell in love with you overseas and now I always go to you when I travel
2021,1,Horrible experience of customer care no one picks the call and there is not clear for returns...so don't purchase online from here
2021,5,A very slick app. It is easy to browse and place orders on the mobile phone.
2021,3,Hey i have returned a product that i ordered i have paid through cod how will my cashback be delivered to me?
2021,5,Fast shipping and no hassle returning
2021,5,Us Jamaicans love love h&m like crazy
2021,5,"No problem with anything, amazing customer service"
2021,5,Best 👍
2021,3,Great 👍
2021,5,Good
2021,5,Ok
2021,3,The payment method it's kinda complicated/hard
2021,5,Super aplicație
2021,5,Great collection
2021,5,It's my Favorite Brand.. Most of the clothes in my closet is of H&M.
2021,5,Great app with multiple filters for fast and simple online shopping. Works perfectly!
2021,4,Great app
2021,5,Amazing collection.
2021,4,Good
2021,4,Like it
2021,5,The app is really easy to use. I also returned some clothes and got the money back. Great service and stuff. :)
2021,5,Thanks for bringing h&m to India😁
2021,4,Incredible experience
2021,4,It's a very good app. All options needed are here. Customer Service is the best. love it.
2021,5,Wonderful
2021,5,"Love the app, love the shopping experience, very easy to use."
2021,5,easy to use
2021,1,"Don't bother buying from them unless you want to wait 2 weeks for an order that says it was delivered in another state, just to find out it was actually damaged and sent back. Not only that but they won't resend you're items. Now your order is canceled. You don't get the refund for atleast another few weeks and their best idea is for you to buy the items twice now while waiting for said refund. 🤡🤡🤡🤡🤡🤡 never bothering with this company again. Horrible customer service also"
2021,5,Very good
2021,5,Love it
2021,5,Always awesome
2021,5,I love this app
2021,5,Great app Easy to use for ordering and keeping up to date on your order.
2021,5,Very nice shopping experience with gud quality products
2021,5,"Quick, efficient and easy to use"
2021,5,Awesome 👌🏻
2021,5,Good app
2021,5,"So easy to use this app, makes my shopping experience so much easier x"
2021,5,Fast and works just as good as the site
2021,2,Bad in India/sorry ✨
2021,5,Love this app
2021,5,Best brand ever
2021,1,Hm please give back my money it has been already 6 months ...🙂
2021,4,Price is going to be very high
2021,5,H&M is ❤️
2021,5,Good 👍
2021,5,Best shopping app n the material are also good. Thanks hnm
2021,5,Good
2021,5,Very nice app but delivery is very late
2021,5,Love the brand love the app
2021,4,❤️❤️
2021,4,Good quality
2021,5,Too good brand for fashionable out there with perfect range
2021,5,"Quality is as expected of the clothes. The order was delivered on the estimated date which was in 3 days. The online order procedure was easy and safe. I am from Delhi, but my order was shipped by one of the stores of h&m in Thane, Mumbai. It was shipped safely by Bluedart services. I opted for cash on delivery, cause it was my first order to h&m. Now being a member of the h&m family, I get member discounts on various products by h&m."
2021,4,Nice product
2021,5,Works! I use it all the time :-)
2021,5,Just love browsing and using the app to shop
2021,1,stunning app
2021,4,very cute and has decent clothes <3 kinda complicated to get the voucher that i clearly was gifted!
2021,5,Just love this shop very trendy and staff are allways well mannerd great prices to thank you H&M
2021,5,Cool app
2021,5,Simple ans easy!
2021,5,I love you.
2021,5,Fab
2021,4,"Very good app and store. Suggestions: stop changing the filters from whatever I choose to ""Recommended"" in the middle of a search, constantly update the product list in real time so it doesn't show items that aren't in stock anymore and add more options regarding the order in the app: being able to cancel it or change an item/size as long as the order hasn't been processed or sent would be helpful."
2021,4,Only issue is that one can't add more than 58 items in the wishlist. Just wish that could be changed.
2021,5,Amazing collection
2021,5,East to use and navigate. Brilliant extra offers for members. Very user-friendly experience
2021,5,Very easy to use 5 stars x
2021,5,"Easy to use,beautiful clothes for adults and children alike."
2021,5,The experience was really good the quality of clothes are rich and fashionable... Just loved it
2021,5,Great discounts not available online
2021,5,Love you guys
2021,5,Easy to navigate
2021,5,"Looooove this app,, so easy to use and just LOVE H&M"
2021,1,FIND IN STORE SECTION IS NOT WORKING ON EITHER WEBSITE OR APP!!! JUST FIX IT DON'T SEND AUTOMATIC MESSAGES IN YOUR CUSTOMER SERVICE. SIMPLE.
2021,5,"Love their fabric especially for my baby,the feel of organic cotton is awesome!!"
2021,5,Very great products 👍
2021,5,I love the brand. All the clothes are super comfortable and trendy at the same time. I m in love with the hoodies they release. The app is user friendly and purchases and returns are really very easy and quick.
2021,5,The app is nice and easy to use love it
2021,1,Easy to use app
2021,5,Great shopping experience
2021,1,Woow
2021,5,My favourite brand ❤️
2021,5,Nice smooth app
2021,5,Sarang
2021,4,Best
2021,5,Love h&m❤️
2021,5,Love it!
2021,5,Easy to use and find what I'm looking for
2021,5,Great quality
2021,5,Cool
2021,5,"Love H&m, especially for the children's clothes. Extremely good value and quality."
2021,5,The only brand where my size consistently fits me perfectly ⚡
2021,5,Good 😊 i like it
2021,5,Exceptional
2021,5,Love the app
2021,5,This is one of the best brands I've worn.
2021,5,Love it
2021,5,Great app to shop
2021,4,Nice product
2021,4,"Impressed with fashion, especially lengthy t shirt's"
2021,5,Great 👌 app To view fashion show
2021,5,Great products and great prices
2021,5,Great app makes purchasing so streamlined.
2021,5,Excellent 5 stars
2021,5,Very user friendly and nice options of clothing!
2021,5,Good app
2021,5,Best product
2021,5,Great... payment is sometimes slow or the page doesn't load
2021,5,Just awesome!
2021,5,Awesome 👍
2021,5,"The app is good, intuitive and straightforward. I can't think of an improvement for the moment."
2021,5,I always love everything they have and have such good deals on them. Can always find something I like !
2021,5,Best🍇
2021,2,All my favorites are out of stock every time.
2021,5,Lovely
2021,1,"One of the scam apps ever. They put up 50% off and you can't buy any of it. Payment won't be successful whether it is debit card, UPI or even cash on delivery. And it is not because of item shortage. They simply won't let you have the offer."
2021,5,Fabloues dresses
2021,5,I extremely Love to shop in H@M. We love all kids clothes. Thank you😊
2021,5,Very easy to use.
2021,4,Quality is very good..
2021,5,Wow I love the quality n also delivery method it's so fast ....happy to purchase from h&m app
2021,4,Love this app.....h&m is best
2021,5,Good format nice on your phone h&m is a nice affordable designer store.
2021,5,Excellent collection 👌
2021,5,Good
2021,5,Love it
2021,5,Very good
2021,5,"Easy Peasy One Stop Family Shopping. Free Delivery & Returns. Great Quality, Affordable Fashion with Lots of Choice. Homewear is Amazing too!"
2021,5,Lovely
2021,5,Good
2021,1,Done change password within 5 minutes. Still cannot log in due to password incorrect. More than 10 times change password. Just waste of time.
2021,5,Good app
2021,5,Great
2021,5,Easy to use
2021,5,Great app and super easy to use
2021,5,Super
2021,5,Best in quality and value for money ❤️
2021,5,U absolutely adore H&M clothes for kids.
2021,4,Love the collection and ease of use of app
2021,5,Love it. 😍😍😍
2021,5,Best shopping app
2021,5,👍🏻
2021,5,Osm merchandise online store.😍
2021,5,Easy and quick to use
2021,4,👍
2021,5,"Great app, works perfectly"
2021,5,"Addicted to H,M"
2021,5,"Great app, excellent prices. Can't fault it"
2021,5,"This is my favourite shopping brand, i just cant explain my love for h&m"
2021,5,Love this app
2021,5,Nice app
2021,4,It's good
2021,5,Love it ❤❤❤❤❤
2021,5,Favourite! ❤️
2021,5,Easy transaction
2021,1,I ordered jacket and it was delivered in wrong colour so I return it and it's Been around 3 monts now I still don't get any refund I contact them and it was said that my order was unclaimed I will never trust again!!!
2021,5,Excellent.
2021,5,I was at your store in Las Vegas it had a wide variety of items that you see online when I got back home to Indianapolis Indiana I didn't see any of the things I saw in Las Vegas
2021,5,Nice
2021,5,App is easy to use and navigate.
2021,5,"Love to shop ,nice style ,low prices,would recommend to any one,who love styles and quality for less."
2021,1,"Immer Probleme bei Bestellungen und Zahlungen. Keine Adresse wird erkannt. Wenn ich endlich bestelle bekomme ich kein Packet sondern ein Mail, dass die Bestellung nicht kommen wird (NACH 10 TAGEN). BLÖD"
2021,5,Awesome brand
2021,5,Great service
2021,5,Easy to use app
2021,5,A very new fashion trend is always up there
2021,5,Good
2021,5,"💝it's a very good site ,very authentic material"
2021,5,Good
2021,5,Superb experience shopping with H&M
2021,4,Happy with this app
2021,5,"Valuable products in sense of quality. Products goes on with trends thats why i love to purchase from H&M. Free membership, easy layout, on time delivery and ofcourse that customer service team is amazing, intant replies with clear solutions. Hope i will never update replace my rating below 5 star."
2021,5,I love h&m
2021,1,"I can't select my region and language separately. For instance I'm currently living in Hungary, but I can't speak Hungarian. What am I supposed to do?"
2021,5,Easy to use website. Quick delivery
2021,5,Great app and great prices
2021,5,Very good app thanks i love H&M
2021,5,Very user friendly app
2021,5,Fast
2021,5,Fantastic
2021,5,Awesome
2021,5,Up to date and easy to use
2021,1,Hard to get through and the app automatically set my location as US even though I'm not there
2021,5,One Stop Shop for for everything in Fashion.
2021,5,Well designed good customer service
2021,5,great service. fast delivery. Love H&M!!
2021,1,Worst app.... Always shows my email wrong I wanted to order some stuffs but this stupid app keep on saying my email is wrong I ever changed my password but still it's saying wrong.... I even tried using another email but it still says wrong.. Don't know what to do... I used to think this app is amazing but now I don't find this app good...the product they show ari great but I can't sign up my account because they keep on saying my email is wrong.... Please h&m help me fix this problem..........
2021,5,Really comfy clothes with really fast delivery and fit stays true to size
2021,1,I make a return request of my order cause of size issue. But no one pickup my order in 25 days . I complain 2 times in costumer care but no response ...
2021,5,Very good
2021,5,Occasionally the app has some slow loading and errors but overall it's great ::-)
2021,1,Apparently my girlfriend buys me only discounted items and she doesn't buy the ones that I like which is not on sale saying next time. I'm still waiting for that special day to come.
2021,5,Great app
2021,5,Love this app I've ordered 4 times know .
2021,5,Sheer Art and total convenience
2021,5,The contact for help service is very nice and agent was very humble and helpful for any query
2021,5,Great!
2021,5,Loved it
2021,5,Very is to navigate the selection of clothes and home items.
2021,1,Maybe the location is mandatory but at least every country should have English as second language !
2021,5,great experience
2021,4,Really loving the app and quality of products is just awesome
2021,5,Good
2021,5,Perfect store!!good qualities
2021,5,Great app
2021,5,"Encantada con el servicio online. Aplicación fácil de manejar con las ventajas de calidad, precio y variedad de H & M."
2021,5,Love it
2021,5,Amazing app with all loving outfits and accessories
2021,5,Good
2021,4,A very nice and an easy experience of shopping with great prices and also quite decent in terms of quality
2021,5,I LOVE H&M!! I usually can get a package within 2-3 days since I ordered. so always fast shipping. I can use some coupons easily. H&M app is my one of favorite apps!
2021,5,Best app
2021,5,Love it 👌
2021,5,Prompt delivery and returns. User-friendly
2021,4,App is good
2021,5,Fashion is on top quality is on Top moreover everything is On Top in H&M
2021,5,Good app for shopping.
2021,5,Great to keep up with the latest in fashion and in store.
2021,5,It has all the best styles I think everyone should have in their wardrobe
2021,5,Absolutely love h & m
2021,5,Easy to navigate
2021,1,I've just spent 120£ in your Cambridge store at Grafton and because the app was not opening I did not get my discount. I'm very dissatisfied with how the person who attended me reacted when I asked if there is any other info I can give them (i.e. phone number) to get my points. I was expecting more mindfulness especially when it was an issue with the app and not my fault.
2021,4,"I've ordered quite a few times and everything is exactly what I ordered, never been disappointed before but I would like to see some of the clothes on guys who have more realistic body proportions."
2021,4,Not bad
2021,1,deceiving. no discount code and not free shipping when you dowbload the app. waste of phone memory
2021,5,The clothes are very nice
2021,5,My favourite app absolutely favourite
2021,5,Excellent
2021,1,Worst aap for shopping It takes 14 days for them to initiqte a refund qnd thqt refund comes 3p days lates plzz dont waste ur money
2021,5,Good fitting
2021,5,Easy to shop!
2021,1,Most boring clothing I've ever seen....
2021,5,Best
2021,5,Great easy to navigate app Great product good range of sizes available
2021,5,Amazing
2021,5,"Ultra fast, details mentained in the application, good system of rewarding clients"
2021,5,Sexy app...sexy store!
2021,2,I haven't received my refund. It's been more than a years.
2021,5,Excellent
2021,5,Hhh
2021,2,Not able to sign in
2021,5,Great app for shopping
2021,1,Hi I did online shopping from h&m (6000 rupees 7 items )when I received my parcel my size is incorrect so I decided to return (6 items)nd get refund bcz my actual size is not available at that time and I did shipped item back next day delivery guy pick my parcel nd give me the tracking number I was able to track but when I open from h&m app I couldn't get any update about my parcel even it didn't show my order no on app . They didn't even confirm my returned shippment through mail .
2021,5,Love the style
2021,5,Good
2021,5,Love
2021,3,No option to filter/sort by price
2021,5,Easy to use
2021,3,Nice
2021,5,Excellent
2021,5,The fact that there is an app for this store is amazing ! :D
2021,5,Easy to order
2021,5,Always easy to use and good quality for a low price
2021,5,Gut App
2021,5,Found exactly what I was looking for
2021,5,Super h&m
2021,5,Easy to use and shop.
2021,4,App is very easy to use and also online deals
2021,5,I really like this app
2021,5,Miła w użyciu aplikacja
2021,5,Everythink ok
2021,5,Best App for everything
2021,5,I use this as my primary clothes shopping app
2021,1,I just installed the app and I can sign in to it. Please fix the issue
2021,1,Worst customer service from H&M their customer support service is doomed. PLEASE Don't shop from them. Also their delivery partner Delhivery is of no use. There's no way to contact and speak to an executive from H&M or Delhivery cause none of their give number works. Shop at your own risk. WORST SERVICE EVER.
2021,1,The shipping experience is awful. Ordered 4 times and all of them has delivery issues. Dont buy anything from their online store yet until they fixed their courier.
2021,5,Excellent service !!
2021,5,Works perfectly
2021,5,Awesome
2021,5,Easy app to use. Im glad they have a find my size option so im just not guessing
2021,5,Fantastic
2021,5,Good quality clothing in my opinion!!!
2021,5,"H&M is a great app. Good quality of products, wide size range and really good delivery service. I strongly recommend."
2021,5,"Easy to use app. Everything is accessible from favourites, inbox msgs, order history & more."
2021,5,h&m rocks! always quality over quantity!
2021,5,"V""ery pleasesd thanks !!!"
2021,3,It's really good quality.
2021,5,Awesome
2021,1,App lädt nicht mehr. Die Suche zeigt keine Klamotten mehr an und meine Favoriten können auch nicht angezeigt werden. Also kann man nicht über diese app shoppen.
2021,1,The app sucks these days cant open it for few days now.
2021,5,Love it
2021,5,Lots of love
2021,5,Easy to use and no problem with proce payments. Great benefits to members.
2021,1,"Worst app, worst customer service it's been a year and I never got my money back they even told me that they will call me, but they never did!!!"
2021,5,Very Good
2021,5,Easy to use
2021,5,Best customer service
2021,5,"App is easy to use and you will get most of the stuff online. Also, you can check out new arrivals!"
2021,5,😍
2021,1,iam still waiting for my delivery & the delivery courier reached my state but not my home. What's happening? Even tried to contact delivery but it failed. Please help me
2021,5,Easy to use and find the clothes I need. Remembers what is in my basket if I go back to the app in a couple of days.
2021,1,"It's not opening in my phone I even create new email for this app but it still not opening ,it's always shows that email is not correct 😑"
2021,1,"The app is so stupid and so are all the people working in customer service. Due to a technical glitch, a part of my address was removed and I kept requesting them to edit the address and they kept assuring that they have edited it until one of them finally told me that the order was not delivered because of wrong address and now is back on its way to the warehouse. I spent 15 days on a single order only for it to be not delivered. Never ordering again."
2021,5,Fav.
2021,1,Had a bunch of stuff i recently put in my cart and then the stuff disappeared from my cart
2021,1,Take forever to deliver the order even after praying 5€. There is no free delivery or pick up service from their stores at all.
2021,5,Good experience with the app
2021,5,Easy t use.
2021,5,Smooth transactionprocess
2021,4,Great
2021,5,Good
2021,5,Very good Apps
2021,5,Good
2021,5,"Leisurely shopping at home, ordering easy, delivery quick, no hassle at all"
2021,5,Good
2021,1,Pathetic app!! They took so long to even deliver the order and yet they don't refund those
2021,1,"I cant create account for h&m. Ive tried both app and website, but does'nt work. Ive uninstalled and reinstalled, still does'nt work. I wanted to order a few items but without an account im afraid ill have to uninstall this app for good."
2021,5,H&M is best good experience
2021,5,Удобное приложение.
2021,5,I love their collections and price wise also its good. You can buy trending cloths from here
2021,5,Excellent app
2021,5,Easy app to use. Klarna pay later and other payment options are user friendly.
2021,5,superb collection and nice material for kids
2021,5,Love the fashion and good purchases as well
2021,5,"Had a great experience, Thank u H&M❤"
2021,5,Great app. Easy to use. Great filters to find what you're looking for. Good photos using models of various sizes. No complaints!
2021,3,"1. Регулярно стирается раздел избранного. При попытке лайкнуть товар выпадает неинформативное сообщение об ошибке сохранения. 2. При запуске предложения рекурсивно открывается стартовый экран с надписью ""Нет соединения с интернетом"". При этом соединение есть (мобильный интернет, Samsung Galaxy A50, Android 11). Этот процесс сложно остановить при помощи кнопок внизу экрана (назад и домой не работают), помогает только force stop. Пробую переустановить, но, по идее, такого быть вообще не должно!"
2021,4,"Good app, haven't had any issues with it so far. Easy to use, though navigating the membership options can be a bit long winded."
2021,1,Amazing App 😍 ..I just love the collection and the organisation of the app is very Good...
2021,5,"H&M is such a fun site to shop from. They have a variety of clothing to suit everyone's needs. I absolutely love shopping from H&M due to its diversity of petite, plus size and tall ranges. Also, when they have sales during the year."
2021,1,I don't how long your delivery process. It's more than 14 days i bought still in transit. H&M Malaysia do you want me to launch report at KPDNKK about your service.
2021,5,"Easy to use, notifications of any new products etc."
2021,5,H&M is an emotion <3
2021,5,Love this app
2021,5,I love it
2021,1,👎🏻👎🏻👎🏻👎🏻
2021,5,Superb
2021,5,Love it .The Best
2021,5,Love it!
2021,1,"I've returned my order and I've never got my refund back. Bad experience, ever since I never ordered again. There is no customer service provided in the app"
2021,5,Great product
2021,5,Best
2021,1,"I returned a pair of trousers in March, received an email confirming that the return had been recieved and that a refund would be issued within 30 days. After not recieving the refund for two months I called the helpline and after a long conversation was told there was a minor issue and they would issue it in the next week. Needless to say, I still have not received my refund. H&M, please fix this."
2021,1,Products always out of stock. It's always the same sizes that are constantly out of stock. You'd think since you're shopping online popular sizes may be more available but nope. Even worst than shopping in store.
2021,5,Good
2021,5,Good app
2021,5,Speedy delivery..
2021,5,"I like the design of the clothing and the quality, is easy to buy with Klarna."
2021,5,App is very easy to use. Checkout process quick.
2021,5,Great
2021,5,I am in love with the ui.
2021,5,"Love the app,so easy to use. Filters available to find exactly what you want and not waste time. Never had a problem so far."
2021,5,Amazing. So easy and saves so much time and stress
2021,5,"Fast and easy to use. Free delivery, fab discounts and make it a dream to use."
2021,1,I need it in rupees but it was in a dollor
2021,5,Very good Easy to.use
2021,5,H&M is my go to for online shopping. Website and app both easy to navigate and got to love the free postage for members.
2021,5,Great!
2021,5,Always pleased with my order
2021,5,Great images and esy to use.
2021,1,"If you open the app in offline mode (no wifi or cellular data), the app goes into a crash loop, freezing the phone for about 20 seconds and then crashes."
2021,5,Love h &m lovely clothes reasonable prices.Also i get rewards on my App on my phone.
2021,5,Fast reliable service .
2021,5,Awesome clothes and I love it😍
2021,5,Great app
2021,5,Fainoshag
2021,5,Brilliant app and lovely clothes for my toddler son and so much choice compared to other high street shops
2021,5,Product quality is good but nowadays there's very less variants available..and most of the product are out of stock!
2021,5,Was good
2021,5,Excellent products.Everytime I purchased I was never disappointed!!!
2021,5,Cool clothes
2021,5,I love the fabric quality of H&M and the prices are reasonable.
2021,5,Great
2021,5,Very easy 👌
2021,5,Always good quality at very good prices
2021,5,Nice collection
2021,5,Very intuitive. It's great how you can scan items in the store if they don't have in your size and you can get on the waitlist for out of stock items.
2021,5,Love it
2021,5,great
2021,5,Super clothes and easy to use app
2021,4,This app is easy to navigate . I had a great shopping experience here.Best place to buy for a good occasion
2021,4,Best products ever with good price.
2021,4,Simple n nice only problem is that it shows product available in store n when u get there they tell you they don't have it...
2021,5,H and m awesome app
2021,1,Ap isn't open and show some error again and again
2021,5,"Fantastic clothes wash and wear really well,great price too. 👍👍👍👍❤️❤️❤️😀😀😀."
2021,5,Really good
2021,5,Best app for shop
2021,5,So easy to use!!!
2021,4,Convenient than loading website
2021,5,Excellent choice and service!
2021,5,"Excellent service, App has no issues, well-done"
2021,3,Good
2021,5,Great service from H&M
2021,5,Very great app
2021,1,"I ordered a product and I used one of my most crucial membership vouchers while paying for it. Unfortunately they had to cancel the order because it was the last in their inventory and it had some defects, which I totally understand. But then they wouldn't re-issue me the voucher that I was promised by one of their agents. I really didn't expect such a treatment from H&M."
2021,5,Easy to use
2021,5,The quality of clothes is amazing
2021,5,All good
2021,5,"Love the app , no ads and great discounts"
2021,5,Good
2021,5,All time favourite ❣️
2021,5,Awesome
2021,5,Great experience
2021,4,There are pretty clothes for kids
2021,1,Very bad experince worst app ever they do not deliver your goods and their collaboration with Delhivery is worst ever their delivery agent do not deliver your goods and there is no customer grievance mechanism..
2021,5,Easy to use
2021,5,Great app
2021,5,Great but have difficulty with the sizing
2021,5,I love the app. I also love H&M
2021,5,Easy and straight forward to use
2021,5,Excellent
2021,5,Lags so much nowadays :(
2021,5,Great site
2021,5,Always easy to shop with
2021,5,Love the clothes qnd service is always great
2021,5,Love the collections and quality .
2021,1,All of a sudden I am not able to complete my payment. Never again.
2021,3,Crashes too often with receipts
2021,4,Good
2021,3,Did not update about order
2021,5,Curve just got better
2021,5,Nice
2021,5,"Easy, quick and straight forward"
2021,5,"H&M always has great fashions for my granddaughters, they are thrilled with what I purchase for them!"
2021,5,"Great service, easy to use, even though sometimes the app crashes for a few hours."
2021,5,Love
2021,5,Excellent
2021,5,Best return /exchange till date
2021,5,Good
2021,5,Easy to use. Love the favourites basket.
2021,5,I love this app and store brilliant
2021,5,Fave store app
2021,5,Good
2021,5,Love this brand. Congratulations on being inclusive even before it became fashionable.
2021,5,Great
2021,5,Very gud
2021,5,Easy to navigate. Smooth experience..
2021,5,This app has come a long way since it was first introduced. Great shopping experience!
2021,1,Keeps locking me out and tells me the email is incorrect(although its correct). Disappointed!
2021,5,Its the best
2021,5,Its goooood... Nice collections💯❤️
2021,5,My favourite
2021,5,Happy with it
2021,5,🤘🏻
2021,5,"Great, really easy to use, love it and would recommend!"
2021,5,"Good quality products, best pricings"
2021,5,Good
2021,4,Good delivery and quality. It very precise and not too expensive
2021,5,Very good
2021,5,"Great app ,great fashion, loved it!"
2021,5,Love H&M
2021,5,Fab app & range of clothing
2021,5,Easy to use and lovely clothes
2021,5,H&M has my heart
2021,5,Great app for easy browsing or shopping
2021,5,Nice
2021,5,East to use
2021,5,Great app!
2021,1,This is the worst app when comes to refund return and customer service they dont even reply your chat or email.
2021,2,Have requested for refund since may12th have not yet reflected in my account. I am starting to hate h&m
2021,5,Easy to use!
2021,1,"I wasn't even delivered the package of my order but the app showed it to be delivered but in fact, it was delivered back to the company's warehouse as I didn't specify my apartment's unit number! Why was my contact details given in the first place? Was it just a formality to fill up the spaces? Utterly ridiculous experience with the online purchase amid a pandemic."
2021,5,Great app
2021,5,Excellent
2021,5,"Eine Supere tolle App , Ich kaufe alles für meine Kinder bei H&M"
2021,5,Exceptional
2021,5,"Easy app to use, always gorgeous quality and can not fault h&m"
2021,5,Op apppp
2021,5,Easy to navigate app. Very organized.
2021,5,Great service but not enough stock
2021,5,I love shopping online for my baby. They have better collection online than in store.
2021,5,Love being a h&m member - aps really easy to use
2021,5,Good
2021,2,"It keeps on saying I have no wifi connection, when I do have really good wifi connection here. My wifi works well on other apps, but somehow does not on this app. Please fix this issue."
2021,5,Excellent
2021,5,Fine
2021,5,Awesome
2021,5,was great and seamless
2021,5,Good choice of clothes in store
2021,5,Best
2021,5,Very happy
2021,5,I love H&M store good quality and low price 😊
2021,5,"Really easy to use, quick to search and purchase, fab app"
2021,5,Best
2021,5,Smooth and easy to use
2021,4,"Love H&M, great clothes and great service always."
2021,1,"Mobile app and laptop browser is not working since last Saturday, I reported Still it's not working, neither it works for my friends too. I don't know how come no one is checking it out I reported and sent multiple screenshots as well. Really its so disappointing that such a big brand is not working like this!!!"
2021,5,Great app
2021,5,Fav ❤️
2021,1,Return problem
2021,5,Nice.
2021,5,Super easy and great rewards
2021,5,It has best quality and service
2021,5,Never fail to find an outfit that's fun and exciting especially for the kids
2021,5,Easy online shopping
2021,5,Love it
2021,4,I love dis brand....... The material is really soft and comfortable
2021,5,Fav❤️
2021,5,Waw very good 👍
2021,5,So much better than the mobile website!
2021,3,"everything is outstanding excluding return policy, It takes months to confirm returns and to ger refunds"
2021,5,Este superb.
2021,5,"Great experience, really good customer service"
2021,5,Love everything about it
2021,5,Great!
2021,5,Improve your service!
2021,5,NYC app
2021,5,I love H&M.❤🌸
2021,5,"Fab shop, fab app, fab clothing. Love it."
2021,5,Love the clothes and standard delivery.
2021,5,I love finding out I have membership discounts at check out. Such a nice surprise and so convenient to use!
2021,5,Amazin service from H&m thanks
2021,5,Great service
2021,5,Awesome app
2021,5,H&M have a fabulous selection of products to choose from.
2021,5,One of the best place to shop ❤️
2021,5,"The app is easy to use and a lot better than the website. Also, it is so much easier to keep track of your orders on the app. I'd recommend using the app"
2021,5,Quick and easy browsing
2021,5,I absolutely love HM. Great value for your money. Happy mum and kids
2021,5,Great app easy to use makes shopping way too easy
2021,4,Nicely displayed
2021,5,Always deliver efficiently
2021,1,"This is the worst shopping app to ever exist. I had returned an order in March which was cod and updated my bank details to receive my refund and it's been more than 3 months and I haven't received my refund, no other app is this bad and their customer service either can't read and understand the situation or they just want to ignore the issue."
2021,5,Easy to use and convenient
2021,5,Awesome brand I like
2021,5,Brilliant
2021,5,I just love this app
2021,5,Best fashion app
2021,5,Great!
2021,5,Love it
2021,5,Such a nice clothes
2021,5,Best shopping app
2021,5,Not only is H&M my favourite place to shop but the app is also really useful and is very simple and easy to navigate around.
2021,5,Fast and easy to use.
2021,1,not satisfied
2021,5,Osm quality
2021,1,"STOOOOP deleting all my saved/favorites every damn update, why is it called saved if you're gonna just DELETE it all anyway oh my goooood why you gotta make shopping HARDER"
2021,5,Amazing
2021,5,Excellent app
2021,5,Super easy to use. Love it!!!
2021,5,Brilliant Fashion at affordable prices plus easy to use app with lots of member discount what more can a girl ask 😀. Absolutely fabulous
2021,5,Easy to shop online and good offers for members.
2021,4,Awesome App.. Quite affordable prices. From basics to trendy styles. Fast and reliable Shipping and Eco-friendly packaging.Totally love it...but only if it could be more flexible with returns & quick refunds and there is no exchange policy.
2021,5,perfect
2021,5,Love it.
2021,5,"Easy to use, the reviews helps me decide the size to purchase, and I love the clothes."
2021,5,I jst love thwir quality and style . Always get wat i like .
2021,5,All the best
2021,5,Very nice and helpful
2021,5,Easy to use and great discounts for members
2021,5,Quick delivery and easy to return items if unsuitable
2021,1,viel zu fehlerhaft und überlastet.
2021,5,So easy to use
2021,5,Very good app
2021,5,Easy to use and always great value with lots to choose from.
2021,5,Love the app an the store
2021,5,Love it!
2021,5,Awesome sauce 👌
2021,5,Best shopping app out there
2021,5,easy to pick items add to basket pay and get my parcel with a few days. great app and love H&M
2021,5,Love H&M
2021,5,So far so good!
2021,5,Great. .
2021,4,Makkelijk en snel. Goede zoekfunctie. Filter is niet altijd even accuraat.
2021,5,Great shopping experience
2021,5,Great online shopping experience and excellent speedy delivery too
2021,5,Great
2021,5,As always really pleasingly spend time
2021,5,Excellent
2021,5,👍👍👍👍❤️❤️❤️❤️
2021,5,Cannot live without you H&M .....thts the last word for you
2021,5,Quality products for cheap .
2021,5,Fast and fabulous fashion
2021,5,❤🥰👗👚👕👖
2021,5,heel leuk!
2021,5,"I luv H&M❤️❤️,,,the quality is really great👍👍👍."
2021,5,5 stars
2021,5,Lovely
