Year,Review,Rating(out of 5)
2021,Doesn't let you login just keeps wanting you to reset password,1
2021,Very frustrating!!!!!!!! Old app was much better!!!!,1
2021,Variety of options and great quality.,5
2022,"Great clothes, comfortable fit at a great price.",5
2022,"great app, not much in the store by where i live so its a sweet option to order online and find what i want rather thean whats instore",5
2023,"App use to work now it doesn't.... always says ""something went wrong"" or lags out.",1
2022,This app does not work with android phone. In my ipad works prefectly,1
2023,"Never actually loads anything, still have to go to website on my browser.",1
2021,"Super easy to shop, kids and I love it!",5
2022,The app never wants to load and when it does I can't checkout on the app.. do better,1
2021,Great clothes for baby girls and great prices!,5
2021,It always says : Sorry Something went wrong try to reload this page.,1
2021,I can't sign in the sign in page overlaps with the terms and conditions link,2
2022,"App has been a little slow, glitchy lately.",4
2022,Love to shop old navy on the app. All the clothing Ng I've received has been perfect,5
2022,Only works about half the time. Always glitchy.,1
2021,"Won't open and when it would open, I can't pay my bill!",1
2023,"When it works it's great. Has not been working, so not so great...",3
2022,great options for all shapes and sizes!,5
2021,awesome clothes!! easy to use website & quick delivery!!!,5
2022,"Doesn't open, stuck on opening white screen.",1
2022,It's a great place and app for me to shop for clothes for myself and for my children!,5
2022,App keeps freezing and unable to refresh.,2
2022,Absolutely terrible. Nothing ever loads. Only app i have a problem with.,1
2021,Keeps saying refresh and won't let me shop. Very frustrating ??,1
2023,App doesn't work properly. It won't let me sign in. Only online,2
2021,I can always find great deals and the app is easy to use,5
2021,love love love the fit and style of all these stores that are linked together!,5
2021,Something buggy with the app after update. Won't load anything,1
2022,"When we lost our home to wildfire, I was able to outfit our family of 4 with almost everything we needed from Old Navy.",5
2022,App is glitchy. Easier to just shop on chrome now.,2
2023,This app is garbage. You get a swirling blue flower and nothing ever loads.,1
2023,Nice customer service smiling ? face,5
2022,"I love old navy, they always have the best deals for my little.",5
2021,they seemingly fixed the app so now you can shop through it so it is great!,5
2023,Issues with getting it to load specific items I want to look at otherwise ???? AWESOME,4
2021,It works occasionally. Lately it hasn't worked at all.,2
2023,"Very laggy, often doesn't load at all.",2
2021,"Love their clothes since I was in young girl! Now, I'm buying clothes for my children from there.",5
2022,Always has issues and pages will not load.,1
2022,coupons selection should be made bit more user friendly,4
2021,"Style, comfort, good quality clothes at affordable prices!!",5
2021,"Tried to shop, but pages don't load. Thanks for saving me money",1
2021,Very easy to use and worked without a glitch!,5
2022,always great deals and good styles in every season,5
2022,"Wonderful clothes for the whole family. Prices are reasonable, too.",5
2021,Literally nothing loads when u click on it !! Cannot shop at all,1
2023,Horrible. Always crashes. Nothing loads.,1
2021,Well I open my app and it asks me to download the new app. Welp no update and it still tells me to download. Ugh,1
2023,I love Old Navy. But this app is trash,1
2022,"There is too much tech out there for this app to be so bad. Fix it, please.",1
2021,Constantly crashes. Had to delete and just pay cc by phone,1
2021,great selection and quality for great prices!,5
2023,9/10 times the app glitches and doesn't load anything.,1
2022,Never loads. Signs me out constantly. Get nothing but errors,1
2022,"Great sales, especially for dressing growing kids in style!",5
2023,App crashes or doesn't load. Rarely works,3
2022,Having glitches. It comes up blank doesn't load,1
2022,"Great quality, value, sales. and selection",5
2023,This app never loads. I end up just purchasing online instead.,1
2023,Checking my wallet with the app I'll get a message tell me that an unexpected error has occurred,1
2021,"Amazing, for a person my age. With no computer knowledge. Is awesome..",5
2022,This app sucks. Don't waste your time. Can't even see the clothes nothing loads up.,1
2022,The app jumps around to much! Hard to order.,3
2022,"App won't let me checkout and nothing loads, even website is down! Please fix this!",1
2022,Awesome deals! Easy to use and order on app,5
2021,everything is quality and shopping is easy.,4
2022,true to size and very durable and holds shape well!,5
2021,It keeps loading an error message!!!,1
2022,I have to constantly log in multiple times while shopping or checking out,3
2021,"""Something went wrong"" message everytime app is opened.",1
2022,I do not like ads going over while I'm shopping I have to stop and close them,5
2021,Keep getting an error and can't see any clothes.,1
2022,My daughter wear a plus size and Old Navy have a variety of plus size clothes!!,5
2021,"Keeps crashing, so I have to keep logging in.",1
2021,"I just love this store, I've been a customer for over 25 years +. We started when my son was a little child, who's now 31 to be. Still using it now, for my grandchildren. What a win win for evrybody ?",5
2023,Keeps crashing and won't leave me signed in. Unusable.,1
2021,"Keeps telling me to download the app, from the app! Makes it unusable",1
2021,The app crashes every time I try to log in to checkout.,1
2022,"loved old navy for years,clothes last forever and now my grandchildren of all sizes can shop there!",5
2021,"Great prices, great styles. I just love old navy",5
2021,Have never purchased anything that I wasn't satisfied with ever.Always great service from Old,5
2021,Amazing place to buy all my kids clothing Great prices very friendly welcoming,5
2022,Horrible app. I need to sing in over and over. It was uninstalled,1
2022,"Does not stay logged in, back button resets back to homepage instead of last product page",3
2023,Glitchy is the understatement of the year. WTAF!...,1
2021,I love the selection of clothing and their extended sizes.,5
2021,Much improved over previous version. So easy to use !!,5
2022,Slow and nothing ever loads. So frustrating to use this app,1
2021,"Seriously, how long is it going to take you to fix this. I can't see anything on my account through this app. I have to use the web",2
2021,I don't like this new app. It's more difficult to pay my bill. You guys gotta do better with this app.,1
2023,"So much for Plus sizes. Apparently they've decided to do Away with selling clothing for the Majority of women. Nothing over size 16, like before. Guess they'll be going Out of business soon. Deleted!",1
2022,"Horrible, app is always down and never allows you to search anything",1
2021,Needs major improvements. Slow says something went wrong everytime i click on toddler boy,1
2022,"I love Old Navy, buy from them and Banana republic never been disappointed. Thank you",5
2021,Unless app doesn't load before and after the update,1
2022,"Terribly slow, bugging and can't even log in.",1
2022,Love the Sales! Best place to shop for the entire family!,5
2022,Runs extremely slow and freezes often.,1
2022,Issues logging in. Can't make a payment through the app,2
2022,Love this app! Maybe a little too much! So easy to use! Love it!,5
2022,Sucking up my battery without ever opening the app! Uninstalled.,1
2023,Literally won't load 75% of the time,1
2022,"Never loads and if it does, it crashes.",1
2021,They have some reqlly good deals and mostly everyhing is cheap!,5
2021,"to many notifications, poor quality clothes.",1
2021,The app crashes every time I open it...,1
2021,"What a terrible app. ""Something goes wrong"" nonstop. Worthless and unusable app.",1
2022,not as easy to navigate as just the mobile online,3
2021,Best value for kids clothes and holiday PJs! Never had a bad purchase and great customer service/return policy,5
2022,"best workout clothes, soft,colorful and comfortable ??",5
2022,App will not work keeps closing by it self!,1
2021,this app glitches out pretty often and is actual pretty slow.,2
2021,Won't let me log in. Keeps taking me to the online page. And none of my rewards r there now.,1
2021,"great app. sometimes glitchy, but otherwise awesome.",5
2022,Super slow and doesn't always work,1
2022,"site is often slow, but otherwise a great store",4
2023,i love shopping at old navy but the app makes it impossible..,1
2021,love old navy clothes and prices rock! wish we had a store here in Marquette Michigan!,5
2023,The app is great to shop on but it glitches pretty often.,4
2021,"AMAZING prices on School uniforms! I am telling you, if you are in NEED, buy them! Those prices will NOT be there later in the middle of the year, I'm pretty SURE Old Navy sells them ALL YEAR AROUND, where other stores (rhyme with FallFart) DO NOT!!!!",5
2021,alot to choose from and great online shopping,5
2021,Not able to open keep getting error message,1
2021,Not able pull up account and check balance.,1
2021,"Lots of bugs, does not run smoothly",3
2023,"Poor website, great store",1
2021,Sometimes using Paypal can be a bit of a hassle.,4
2021,price is always reasonable...plus great quality products,5
2021,Love the app! Makes it so easy to find items that I want!,5
2022,amazing sales! quick and easy app and checkout,5
2021,"You can't access your coupons, rewards or wallet. Annoying",1
2021,Cannot open app. It keeps closing ??,1
2021,"Error message ""Oops, something went wrong"" like everyone else",1
2021,"I like Old Navy but hate the app... new, old... always had issues with it.",1
2022,a little glitchy recently but overall easy to use,4
2023,the app never loads even if you update or delete/reinstall the app,1
2022,It needs better testing. It's impossible to login with the app.,1
2021,"Horrible app, can't sign in. What's the use if I can't even sign in",1
2022,"love Old Navy selection, prices and service.",5
2022,"this app keeps glitching, closing while I'm searching for pants.",3
2021,easy to search and navigate.,5
2022,great selection of cute clothes for plus sized women!,5
2023,Literally this app NEVER works for me. I literally hate this app. It's easier to just go in store at this point,1
2023,"I LOVE OLD NAVY!!!!!! THEIR SELECTION OF LITTLE BOYS CLOTHES IS BETTER THAN MOST STORES. I HAVE 7 YR OLD TWINS AND IT'S HARD TO FIND AFFORDABLE, QUALITY CLOTHES FOR THEM ELSEWHERE.",5
2021,love convenience and ability to return items,5
2023,It never works. Takes a lot of time loading.,1
2022,App has gone downhill. Also can no longer log in,1
2023,Worst app ever.. nothing is saved or loading..slowest in android,1
2023,Unable to creat/recognize account Password reset doesn't work,1
2022,Couldn't have one. App would never load! I uninstalled it!,1
2021,"Great selection, prices, quality, service.",5
2022,Easy to surf through app and online store for purchases!!,5
2023,Unable to filter when searching for items.,1
2021,Great close for the money. Prices are affordable.,5
2022,School uniforms on sale are great! Price is even better!!,5
2022,When trying to make a payment really needs improvement,2
2021,New app is unfriendly takes forever to search for things.,1
2021,Only place I can find ANYTHING fitting for my 6' self legs!,5
2022,So many issues and the pages do not load.,1
2021,love old navy. always finding good deals on sale.,5
2022,The app is not opening at all now. This should be fixed asap.,1
2022,It never loads. I always get an error message.,2
2021,I love the Toddler clothes; quality and deals!,5
2021,Love the sizing & the quality of the items I purchase.,5
2022,Best deals and cute clothes for kids.,5
2022,they have good quality clothes for reasonable prices and really good sales,4
2023,"App doesn't work for Android, nothing loads.",1
2022,The screens all overlap & its impossible to even log in ! What?,2
2023,app glitches alot,3
2022,"Love Old Navy!!?? Cute, stylish and affordable!!",5
2021,I love shopping old navy but lately the app never works.,2
2023,"Buggy, app is basically unusable the majority of the time",1
2023,App always crashes,1
2021,"good pictures, description and item details",5
2021,Limited options to sort on the app. Just garbage!,1
2022,affordable clothing and consistent sizing.,5
2022,Everytime I open the App it has to update or it won't open,1
2023,Crashes every time I try to open it,1
2022,"I can sign in, but the app won't allow me to add anything to my cart at all",1
2022,I love this store.. the close fit well.. there prices aren't too high!,5
2021,"Always ""something went wrong"" error. Can't shop at all using this app.",1
2022,Keep crashing. Doesn't even open.,1
2021,I'm scared to get a credit increase... I shop too much there.??,4
2022,login does not use/access saved passwords on androids,3
2022,Glitches constantly. I can't even log in or shop.,1
2023,Everytime I open this app it says that something went wrong and i can't actually shop on there,1
2022,Not able to log in since the last update.,2
2023,The app keeps saying to update but no update is available,1
2022,I love Old Navy great prices and good quality of clothing.,5
2022,Will stay loading with no progress at all kind of impossible to use,1
2021,This top is very easy to understand and efficient,5
2023,Unable to login despite resetting password several times.,1
2022,"App is glitchy. However, when it works I love it!",3
2022,Can't delete anything from my cart now. Or send to save later. Frustrating.,3
2023,love this store something for everyone,5
2021,Love the clothes and easy to shop from the app.,4
2021,The app keeps crashing. So annoying,1
2022,love the store but the online shopping is glitchy that the reason for only 3 star,3
2021,Always find something cute and for a price you can't complain about!,5
2021,sometimes it doesn't work and says it needs to refresh,1
2021,Continuously showing errors and cannot load,1
2021,You get more for less. Love the rewards program.,5
2021,love their service- and the convenience of ordering,5
2021,love love love old navy! app is easy and great!,5
2023,"Difficulty opening app, runs slow, delays.",2
2021,"Won't let you sign into your account. Says ""sign in on site"" and then once you do nothing happens",1
2021,Cannot uninstall old app. The new app is okay but the old app was user friendlier.,3
2021,Everything comes up out of stock when scanned.,1
2022,super easy to use.....better than the actual website ??,5
2022,The the only thing this app is able to consistently do is crash.,2
2023,I love the deals,5
2021,"Great slim fit clothes for men, well made, great prices.",5
2022,Love the app and being able to order online and having it shipped to my house!!!,5
2021,Runs SLOW.Also dont leave anything even close to ur shopping cart. They'll charge you for it anyway!,3
2023,Your app update is horrible. It simply doesn't work.,1
2021,Good customer service. Quality in clothes.Always enjoy shopping here.,5
2021,Why is there no place to pay my bill on this stupid app??!!! Don't you want my money? Will be paying this card off and closing my account!,1
2022,Good quality clothing at great prices!,5
2022,Love the prices and huge selection of outfits,5
2022,Great style and quality got an exceptional price!,5
2022,I'm not sure what's happened in the last couple months but this app no longer works.,1
2022,Easy to order and prices and great!,5
2021,"Good quality, good price. Worth it!!",5
2022,This app is incredibly slow and glitchy.,2
2021,Been shopping here for a long time. Clothes always fit.,5
2023,"Terrible app, super glitchy and slow.",1
2021,FORGET it! Trying to get this app to work! It doesn't deserve any stars! ??,1
2023,love the tall options,5
2021,App keeps crashing cannot do anything in it,2
2022,"Easy to use and keeps my promos, rewards, etc",5
2022,"very easy to navigate, love it!",5
2021,It keep refreshing and still won't load some items ??,1
2021,This is terrible. Why do I have to look at all items and cannot look based on size?,1
2021,App keeps crashing when login in to account,1
2021,the rock star jeans are the only jeans ever to fit me right. thank you old navy,5
2022,"Excellent customer service, and good prices.",5
2022,easy and quick way better than before.,4
2021,nothing new collection. all are of same pattern or design,3
2021,I have a Old Navy card & it won't let me use it because I can't get the information the way it says ?? Really upset.,1
2021,"Awesome sales, fun clothes and excellent prices!",5
2023,"app is horrible, can never log into my account on the app or online",1
2023,Will not load pages anymore. I cannot use the app to shop at all.,1
2022,"I love shopping at Old Navy, just not a fan of the app.",1
2022,"love the clothes ,coats boots ,bags etc all of there products thank you",5
2022,finally a store that makes plus size clothes comfortable and affordable.,5
2021,Very hard to use too many questions before accessing site,2
2021,I can't sign into my account: because the sign in button won't work,1
2021,Can't access anything... Constant error message,1
2023,"Terrible app. product owner, what are you doing?",1
2021,"Used to work great, now it's not opening at all",2
2021,The app is slow and never saves my favorites.,1
2021,I've been an Old Navy fan and customer for many years! Love it all! ??,5
2021,Love this app. So easy to use and the prices are great!,5
2022,Always something wrong with it. Asking me to sign in every time I try to add to the bag,2
2021,"always great deals! my pockets hate it, but I love it lol",5
2021,"Great place to shop and work! Eric, Jackie, and Lisa are the best team in managing the store. They believe in 100% customer satisfaction!",5
2021,"Huge improvement, works better than the website on my phone.",5
2022,so easy to use and navigate through,5
2022,I am not able to sign in- its very frustrating!,1
2021,You can't beat old navy jeans!! Very good quality,5
2021,Awesome clothes! I wish I had more money to spend for everything I like.,5
2023,love love love love love,5
2021,Just gives the same error about something going wrong cant use it at all,1
2022,Got deals and applied for the credit card which was fast,4
2021,"I cannot save my password. Every time I go into this app, I have to log in? Why???",3
2021,App is super easy to use. Old Navy has THE BEST DEALS!!!,5
2022,"I'm 6'4"" and can always find tall sizes.",5
2021,"I installed the new app, but I keep getting a message saying that I need to upgrade.",2
2022,The app hasnt been working well for the past few months. What happened?!,3
2021,It's a great place to not break the bank and the clothes are great,5
2021,my favorite app and store to shop! Love the deals ??,5
2022,Affordable and super cute clothes and more!,5
2023,"Always errors, I can't look at anything but the main page",1
2023,Can't even use as it constantly kicks me out.,1
2022,old navy has a good clothes and good deals too.,5
2021,"Great prices on sales, good options",5
2023,App does not work. Fails to load products.,1
2021,I love the quality of their clothing and you can't beat the sales!,5
2022,Very unstable. Hardly ever loads right.,2
2021,Unable to use app... it won't load anything.,1
2021,freezes and glitches a lot so I use the website still,3
2023,Toby maguire is the best Spider-Man,5
2021,"Its a little laggy, but overall pretty good!",4
2022,love the material and how easy it was to do returns,4
2022,Keep being asked to sign in over and over even after successfully sign in.,1
2023,The app won't load,1
2022,Horrible app I hate it. Never remembers my password. Do your job!!,1
2023,"I'm going to Africa next month. I purchased tops for orphans in clearance! it will make the girls happy and I know they will be appreciated! thank you for making small gifts, made well, available!!",5
2022,This is ridiculous. If I need to sign in every time why I need app at all??!!,1
2022,I have never shopped at Old Navy I had to learn my size number it's very nice convenience,5
2021,Bah... Forced to update and now the app doesn't work.,1
2021,"When the app is working, it's a great way of shopping!",4
2022,I love the it very easy to shop and find my size.,5
2021,such an easy website to navigate with such adorable clothing??,5
2021,Great store but wish there was more plus Size selection.,5
2023,App never works!,1
2023,the app glitches sometimes,4
2023,App does not work.,1
2023,Can't see wallet info.,5
2023,App always had glitches,1
2023,There is always a glitch.,1
2023,The most glitchy app ever,2
2023,Can never get to open,1
2023,App is slow.,3
2023,easy to use.,5
2023,Terrible. Slow. Jumpy,2
2023,I can't make payments or access my wallet..,1
2023,Never works to pay my credit card,1
2023,This app NEVER works,1
2023,The worst app I think I've ever used.,1
2022,"I use to shop at Old Navy in Methuen,Mass At the Loop, yrs ago, now I live in Revere, Mass. I plan to shop at Old Navy at the Loop, this Summer, when I come to Haverhill, Mass.",5
2023,App never works,1
2023,Losing on Sales because the app SUCKS,1
2021,very easy to shop and make payments too,5
2023,"good quality, but a little pricey",3
2023,You can't even open the app. Always lagging ??,1
2023,Always find what I like,5
2021,"After updating, the app is not responding.",1
2021,The new app never works properly or for very long.,1
2021,Was better when you could do the payment thru the app,4
2021,"colors, sizes and comfy style",5
2022,great sales and easy to navigate,5
2021,great stores and great clothes. customer service is great,5
2022,App keeps crashing and will not allow me to use it.,1
2022,the app is very glitchy very frustrating.,2
2022,great fashion with great prices and quality!,5
2021,"lovely to order from,clothing line quality is Great",5
2022,great just cannot log in to pay bill!,4
2021,really good quality and lots of variety,5
2022,I love that they have talls. And the prices are fabulous!,5
2023,My wallet is frozen from February... it's May,1
2023,"Does not load, constantly logging out",1
2021,easy to use and navigate,5
2021,The new app sucks!!!!!! Ill take my money somewhere else and not have to worry about the hassle!!!!!,1
2021,"Always easy, always good prices!",5
2023,love the clothes.,5
2021,Lots of variety and the quality is Good,5
2021,So complicated and take time for payment the statement,1
2022,Great deals and fast service love them,5
2021,"Updated to ""fix bugs"" and can't do any!",1
2021,After updating the app it keeps closing,1
2022,This app never works. So frustrating..,1
2021,Unable to load says to refresh but nothing!,1
2021,"The update for the app is so bad, I can't even shop any department",1
2021,I'm on Old Navy alot!And this new app is not very convenient.I should've kept the first one#notpleased,2
2022,I hate the new issues I have with this update. Why fix what's not broken!?,1
2022,Not able to check out....... can't access my cash to use on the regular website. Losing business.....,1
2022,A bit slow but fairly easy to use.,4
2021,Ap is busted! Wont let me even create account. Password wont work even when following criteria.,1
2022,Is as though Old Navy doesn't want our business anymore... this app just doesn't work anymore.,1
2023,Never loads always has issues reloads on its own,2
2021,sometimes the app glitches but overall it's great!,4
2021,Always when I scan barcode it says couldn't find the item,1
2021,Difficult to get to your profile to pay bill....keeps asking for updates when I already updated,1
2021,Really annoying to have to update this app every few days,2
2021,Crashes. App will not even open now. Please fix,1
2021,The absolute worst APP in the entire world to pay your bill. I just added 20 years to my life expectancy by closing this account!,1
2023,Love Old Navy. The app is a little glitchy however.,4
2021,App hasn't worked correctly in about a week.,2
2021,Doesn't work most of the time. Can't search on it. Don't bother,1
2022,"Ugh! I'd love to use the app, but it's like wading uphill through a mudslide. What did you do to it?!? Went from a FIVE to a ONE!!",1
2021,Can't pay my credit card payment with this app.....so aggravated,1
2021,"I can't see my account, orders, wallet, rewards... nothing works.",1
2021,"great pants, affordable and great discounts",5
2021,easy to order always on time,5
2021,The app freezes & exits mid order.,3
2021,Sometimes the app/website lags considerably.,4
2021,easy to shop and cute style,5
2022,95% of my closet is from old navy. I love their clothes and their prices.,5
2022,"Great deals for the economic recession, the Democrats are trying to lie, we the people all know we're in!!!!!",5
2021,App closes all the time very frustrating,3
2022,good quality and value. always shop sales.,4
2021,"low prices, cute toddler boy clothes!",5
2022,I love the clothes and I love the sales! This is the way.,5
2023,Never loads. Don't waste your time.,1
2021,"I can't even access the app, it force closes every time",1
2023,Horrible!!! This app will never load! It's infuriating!,1
2022,Super slow and glitchy.,1
2022,Old Navy is like a classic! you can't go wrong ??,5
2021,It is always hard to open it tells you something went wrong.,2
2022,this is one of my least favorite apps. lots of bugs,1
2023,"I removed my original review because I uninstalled and reinstalled the app, and it is at least doing something now... we will see...",3
2021,Always great prices and great quality!,5
2021,Fantastic Prices & Adorable Clothes for my Precious Granddaughter!!!,5
2021,"I love the price and the products, so I will try the app now.",5
2022,After downloading the latest update the app won't load.,1
2022,Had a little hiccups with checking out. Overall great use of app,5
2021,It never works. It says couldn't load please try again later,1
2022,App does not load most of the time...,1
2022,the app is slow but good store and prices,4
2021,"I love old navy for everything...clothes, customer service, deals etc",5
2021,The app doesn't work. It is frustrating at this point.,1
2021,Keeps crashing and will not load,1
2021,App keeps crashing after logging in.,1
2022,Latest update sucks. All I get is something went wrong refresh.,1
2023,This app is terrible and doesn't even work most of the time.,1
2021,easy and quick to use,4
2022,Uninstalled because it was way to slow and wouldn't load,1
2022,Very nice although the choices have to change more tunics,5
2023,awesome clothes and easy website to navigate,5
2022,"For the price, Old Navy clothing lasts for years!!!",5
2021,I love this company. I never have to guess about sizes. Getting my fave clothes shipped directly to my house is wonderful!,5
2021,"Can't shop at all. Says ""uh oh, something went wrong"" and displays no product",1
2021,Problem with Payment options. When trying to pay bill.,1
2021,"No reason to change the app, very frustrating",1
2022,Great prices and easy site to shop,5
2021,"I'm a plus female and I love that they have styles that everyone can wear, not just slender females.",5
2022,"I'm not sure haven't really used it, but so far I love it. Shopping is really easy",5
2021,Unable to look up account info,1
2023,Rarely works. Each update makes it worse.,1
2022,the store is the only store that carries my size and I love it,5
2023,This app logs me out constantly and continually tells me to update and I already did,1
2022,Easy as pie and such great deals!! I love Old Navy! ??,5
2023,Doesn't work updating doesn't work,1
2021,Affordable and trendy super love Old Navy!!!!,5
2021,Best prices and they have tall sizes in women's /men's,5
2021,"Text overlaps, can't select option to change login.",1
2022,so far it's OK I hope the switch don't effect it!,4
2021,Love the boxers ...only Ones that are Old School ..keep up the good work,5
2022,Very slow...take time load d page....,1
2022,"They had what I needed, and the size I needed, at a great price",5
2021,free shipping and some good deals.,5
2022,App has been broken for a long time. Happy to update review if update ever comes,1
2022,I'm beyond tired of having to sign in every time I use the app.,2
2021,"cute, trendy and affordable.",5
2021,the only place that I can find tall jeans for a size 6 I love this store I am so excited,5
2023,"t-shirts are they best, prices are reasonable",5
2023,All it does is spin the darl blue flower. Won't show me anything.,1
2022,App doesn't load to be able to purchase items please fix,1
2022,Love the store ut not the app! Can't get on at all!,5
2021,easy to use. user friendly,5
2022,Easy to find what I'm looking for. Great price.,5
2021,Cute casual and comfortable clothes.,4
2023,the app is constantly not working,2
2022,doesn't always work great but nice when it does work.,4
2022,errors every time I open & runs slow,2
2023,doesn't have the same offers online as in store won't let me use my card and won't allow me to save my new payment information,1
2022,They finally can wear some of your clothes after losing 250 lbs now I can't afford them. Your people are so kind and respectful. Some times I just go in to look. Always asking if they can help me. Sometimes you just need a smiling face.,5
2022,App constantly says refresh and nothing will add to bag,1
2022,Everytime I open the app I have to go through Google play. ??,1
2022,Can't open anything will not update WORSE site I've ever had to deal with,1
2021,I downloaded new app and every time I go to check balance or pay it tells me to download new app after I done did already.,1
2021,I love you Old Navy. the update is fantastic. I would get you a million stars if that was on option,5
2021,I could own a mini store with all the clothes I have from Old Navy.,5
2021,Horrible app that keeps crashing.,1
2022,"App rarely works, always loading but rarely loads",1
2022,I love Old Navy's online deals!!,5
2022,"love the brand, the app lags sometimes.",4
2021,"App doesn't work, something always goes wrong.",1
2021,I open app and click on account and it always says OOPS something went wrong???,1
2021,always good prices and s fashionable,5
2021,Can't pay my credit card bill online. I'll probably not use it again.,1
2023,Can't get anything to load. Very frustrating.,1
2021,Awesome app for shopping. Very good deals.,5
2022,I have a big family. Old Navy sales are great!,5
2022,The app never works every time I open it up.,1
2021,"good price, good products and good quality",5
2022,Slow and won't load at all,1
2023,Doesn't work,1
2021,"quality goods, great customer service",5
2023,PLS FIX THE APP EVERY MONTH I GO TO PAY MY BILL ITS A PROBLEM STILL CANT PAY MY BILL THIS APP IS VERY ANNOYING EVERY SINGLE MONTH I GO THROUGH THIS PLEASE FIX THE APP SO I CAN PAY MY BILL DANG,1
2021,Pages don't always load...frustrating!,3
2021,Your app just died. It keeps saying something went wrong.,1
2021,this company alway has everything in stock and they r also true fit. the prices are fare,5
2022,"Love it, luv old navy down to earth clothes, except the mom jeans.",5
2022,App crashes upon trying to open,1
2021,Now that I can fit in the clothes even though I am 59 still love the styles.,5
2022,Love the quality and the prices are even better.,5
2022,I use Old Navy for that quick inexpensive summer time fresh outfit,5
2022,I just like looking through ads,5
2021,I cant even sign in because theres no place to enter password.,1
2021,Never stay in app. Constantly closes out !,1
2021,The app keeps closing. Can't use it.,1
2021,This app is what we need. All the clothing apps in one. Dope!!!,5
2022,fit and price hard to beat,5
2023,I WANT TO KNOW CAN I EXCHANG WHAT I BOUGHT AT ONE STORE AT ANOTHER. STORE!,5
2022,Literally errors on launch.,1
2022,Can't add more items to my cart ???? very frustrating,5
2023,The clothes are never as they look always to small I got behind on my payment they double charged me I only had $200 credit but my husband caught bladder cancer I tried to tell my creditors what happened but they don't care !!,1
2022,"Super sale on jeans today was awesome, Thank you Old Navy!",5
2021,great prices and frequent sales!,4
2021,I love there selections and always good sales,5
2023,"Claims it need updating, stalls and freezes",1
2021,I'm not able to view anything... keep getting error message ??,1
2021,love the ap and love the clothes. helps I also have a store 5 minutes away lol,5
2021,Discounts are awesome. My husband swears Old Navy pays ME to shop.,5
2021,I received my 'Webbed canvas hiking sandals' & 'Cozy Sherpa Slippers' tonight & they both worked out just rite. I am so happy with my purchase especially with the latter so cute!! My package was also on time. Thanks ON u guy are the Best!,5
2023,Just keep loading and doesn't ever work,1
2021,I love the app it's Soo intuitive and easy to use,5
2022,It never works. Always freezes.,1
2021,"Unable to shop, app isn't working!",1
2023,Super slow. Never loads.,1
2023,It never works and won't load anything.,1
2021,Waste of time to even install! Never opens.,1
2022,Probably the worst app ever made. Nothing loads and if it does it won't let you buy anything,1
2022,Fantastic store I always buy my summer shorts and t-shirts here.,5
2022,Please repair this app in the play store so that login is not such a hassle.,1
2021,best prices for quality products,5
2021,love the quality of the clothes and great sale prices,5
2021,Good brand and not bad prices on holidays,5
2023,i love old navy,5
2022,Love Old Navy! I buy all my summer clothes there.,5
2021,Great bargins on sale/clearance items!,5
2022,Never works right and just updated and its worse then before.,1
2022,Love Old Navy quality clothing at good prices.,5
2022,"Love the convenience for my boys, shopping at home is a breeze.",5
2021,I love the quality of the clothes I always find a deal,5
2021,there clothes are great and fit perfectly,5
2021,easy-to-use and customer service treated me well ??,5
2021,"Love the clothes, quality and prices",5
2021,I've been using this app for years with never having an issue!!,5
2022,"great options, low prices",5
2021,I am trying to look and pay my account balance. Can't access the site.,1
2022,Old Navy is Awesome! I enjoy shopping with Old Navy. Thanks Old Navy,5
2021,Good clothes for a great price!,5
2021,always have great deals!,5
2021,This app isn't working thought it was my phone but clearly it's not my phone,1
2022,Doesn't work. Doesn't load pages.,2
2022,great products and deals.... thanks,5
2021,App just froze and never reloaded.,1
2021,Love Old Navy and the service is wonderful.,5
2022,Newest update I cannot even open the app anymore.,1
2021,"Target, take notice. Old Navy is bringing the A game!",5
2021,Terrible update and now no place to pay/review your credit card,1
2022,affordable and reliable apps,5
2021,Fantastic prices and great service,5
2022,Won't load just keeps buffering,1
2022,We always find great deals !,5
2022,clothes are Great and prices are incredible,4
2021,Sometimes it struggles showing accurate rewards,4
2022,This updated app sucks..can't pay bill or shop..,1
2021,"awesome quality, excellent customer service, product availability.",5
2021,Scanner needs work but otherwise its ok,5
2022,always offers best sales and promos,5
2022,great clothes at an even greater price,5
2021,Error message every time,1
2023,Way too many glitches to function,1
2022,Sometimes doesn't load right. More burdensome than website,4
2021,The only place I shop great variety of Tall sizes.,5
2022,Never let's me checkout my items. It's a waste of time.,1
2021,"love the price, and quality",5
2022,only clothes that fit perfectly,4
2022,"fast, easy, great bargains",5
2021,Great Deals and quality.,5
2022,Love what Old Navy has online lots of to choose from!,5
2021,Never works very difficult to pay my bill!??,1
2022,Can not sign into the app at all so right now it is usless.,1
2023,"""something went wrong"" everytime you click a category. Fix your app bruh.",1
2023,Junk the app never wants to load,2
2022,Unresolved longstanding checkout error makes app 50% useless,3
2021,"great deals,great clothes,Awesome results",5
2021,Makes shopping that much easier!,5
2021,Amazing deals for whole family.,5
2022,"great deals, good quality clothing,",5
2021,No link available to reset your password! : ((,1
2022,When trying to check out it keeps asking me to log in over and over again on to its main website,2
2023,Just spins. Rarely opens.,1
2022,App doesn't work just crashes,1
2021,Can't seem to load anything past the main screen,1
2022,Love the rewards that discount my purchases!,5
